,address,others,price
165,"1690 Commonwealth Ave # 26, Brighton, MA",1 bd · 1 ba · -- sqft,"$1,950/mo"
166,"1922 Beacon St, Brighton, MA",4 bds · 2 ba · -- sqft,"$4,000/mo"
167,"14 Donnybrook Rd # 2, Brighton, MA",2 bds · 1 ba · -- sqft,"$1,850/mo"
168,"Lothian Rd, Brighton, MA",2 bds · 1 ba · -- sqft,"$2,350/mo"
169,"Braemore Rd, Brighton, MA",Studio · 1 ba · -- sqft,"$1,150/mo"
170,"18 Claymoss Rd # 201, Brighton, MA","4 bds · 1.5 ba · 1,500 sqft","$3,450/mo"
171,"Chiswick Rd, Boston, MA",2 bds · -- ba · -- sqft,"$2,385/mo"
172,"Chiswick Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,175/mo"
173,"Chiswick Rd, Boston, MA",2 bds · -- ba · -- sqft,"$2,425/mo"
174,"703 Washington St # 103, Brighton, MA","4 bds · 2 ba · 1,600 sqft","$3,500/mo"
175,"703 Washington St # 2, Brighton, MA","4 bds · 2 ba · 2,000 sqft","$3,500/mo"
176,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$1,975/mo"
177,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 600 sqft,"$1,800/mo"
178,"144 Washington St # 1, Brighton, MA",4 bds · 1 ba · -- sqft,"$3,700/mo"
179,"136 Arlington St # 2, Brighton, MA",3 bds · 1 ba · -- sqft,"$2,925/mo"
180,"1650 Commonwealth Ave # 504, Boston, MA",2 bds · 2 ba · 947 sqft,"$3,500/mo"
181,"66 Parsons St APT 2-JJB, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,300/mo"
182,"77 Hunnewell Ave APT 2-JJB, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,200/mo"
183,"106 Nonantum St APT NA-JJB, Brighton, MA",3 bds · 1 ba · -- sqft,"$2,700/mo"
184,"52 Donnybrook Rd APT NA-JJB, Brighton, MA",3 bds · 2 ba · -- sqft,"$2,700/mo"
185,"24 Burton St APT 2-JJB, Brighton, MA",4 bds · 2.5 ba · -- sqft,"$3,300/mo"
186,"34 Brooksdale Rd APT 2-JJB, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,800/mo"
187,"19 Antwerp St APT 2-JJB, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,200/mo"
188,"46 Harriet St APT 2-JJB, Brighton, MA",2 bds · 1 ba · -- sqft,"$2,200/mo"
189,"46 Harriet St APT 2-JJB, Brighton, MA",2 bds · 1 ba · -- sqft,"$2,200/mo"
190,"(undisclosed Address), Boston, MA","3 bds · 1.5 ba · 1,100 sqft","$2,600/mo"
191,"(undisclosed Address), Boston, MA",2 bds · 1 ba · 805 sqft,"$1,975/mo"
192,"Donnybrook Rd, Brighton, MA","4 bds · 2 ba · 1,200 sqft","$3,600/mo"
193,"(undisclosed Address), Boston, MA","4 bds · 2 ba · 1,190 sqft","$3,400/mo"
194,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 600 sqft,"$1,950/mo"
195,"Brackett St, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,000/mo"
196,"Sutherland Rd, Boston, MA",2 bds · 1 ba · 877 sqft,"$2,400/mo"
197,"Fairbanks St, Brighton, MA","5 bds · 1 ba · 2,260 sqft","$4,850/mo"
198,"(undisclosed Address), Boston, MA",3 bds · 1 ba · -- sqft,"$3,000/mo"
199,"Commonwealth Ave, Brighton, MA",2 bds · 1 ba · -- sqft,"$2,200/mo"
200,"(undisclosed Address), Boston, MA",3 bds · 2 ba · -- sqft,"$3,000/mo"
201,"Fairbanks St, Brighton, MA",5 bds · 1 ba · -- sqft,"$4,850/mo"
202,"Sutherland Rd, Brighton, MA",1 bd · 1 ba · -- sqft,"$1,900/mo"
203,"Commonwealth Ave, Brighton, MA",3 bds · 1 ba · -- sqft,"$2,800/mo"
204,"8 Colliston Rd # 2, Boston, MA","4 bds · 2 ba · 1,200 sqft","$3,300/mo"
205,"Mount Hood Rd, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,425/mo"
206,"Donnybrook Rd, Brighton, MA",4 bds · 2 ba · -- sqft,"$3,600/mo"
207,"Wilson Park, Brighton, MA",3 bds · 1 ba · -- sqft,"$2,800/mo"
