,address,others,price
237,"252 Leyden St # 1D, Boston, MA",2 bds · 1 ba · -- sqft,"$2,500/mo"
238,"Cottage St, Boston, MA",3 bds · 1 ba · -- sqft,"$2,350/mo"
239,"190 Everett St # 1, Boston, MA",6 bds · 3 ba · -- sqft,"$4,200/mo"
240,"357 Princeton St # 1A, Boston, MA",2 bds · 1 ba · -- sqft,"$2,000/mo"
241,"299 Maverick St # 1, Boston, MA",3 bds · 1 ba · -- sqft,"$2,600/mo"
242,"31 Decatur St # 2A, Boston, MA",2 bds · 2 ba · -- sqft,"$2,400/mo"
243,"Cottage St, Boston, MA","3 bds · 1 ba · 1,000 sqft","$2,400/mo"
244,"Frankfort St, Boston, MA","3 bds · 1 ba · 1,100 sqft","$2,850/mo"
245,"112 Chelsea St # 2, Boston, MA",3 bds · 1 ba · 950 sqft,"$2,595/mo"
246,"722 Saratoga St # 1, Boston, MA","3 bds · 1 ba · 1,200 sqft","$2,800/mo"
247,"23 Chelsea St # 2, Boston, MA",1 bd · 1 ba · 600 sqft,"$1,950/mo"
248,"Orleans St, Boston, MA","Studio · -- ba · 2,200 sqft","$4,900/mo"
249,"232 Chelsea St # 2, Boston, MA",2 bds · 1 ba · -- sqft,"$2,200/mo"
250,"360 Princeton St, Boston, MA","2 bds · 1 ba · 1,002 sqft","$2,000/mo"
251,"Decatur St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,600/mo"
252,"Gove St, Boston, MA",1 bd · 1 ba · -- sqft,"$1,650/mo"
253,"Chelsea St, Boston, MA",Studio · 1 ba · 450 sqft,"$1,450/mo"
254,"22 Decatur St # 4, East Boston, MA",2 bds · 1 ba · -- sqft,"$2,600/mo"
255,"156 Porter St, Boston, MA","1 bd · 1 ba · 1,250 sqft","$2,450/mo"
256,"Monmouth St, Boston, MA",3 bds · 1 ba · -- sqft,"$2,500/mo"
257,"756 Saratoga St # 2, Boston, MA",4 bds · 1 ba · -- sqft,"$3,000/mo"
258,"4 Shelby St # 3, East Boston, MA",1 bd · 1 ba · -- sqft,"$2,400/mo"
259,"Barnes Ave, Boston, MA",5 bds · 2 ba · -- sqft,"$4,200/mo"
260,"253 Paris St # 1, Boston, MA",4 bds · 2 ba · -- sqft,"$2,800/mo"
261,"255 Paris St, Boston, MA","5 bds · 3 ba · 3,744 sqft","$4,250/mo"
262,"49 Lewis St, Boston, MA",1 bd · 1 ba · 820 sqft,"$2,500/mo"
263,"Orleans St, Boston, MA","Studio · -- ba · 2,200 sqft","$4,900/mo"
264,"26 Monmouth St # 2AB, Boston, MA",4 bds · 1.5 ba · -- sqft,"$3,200/mo"
265,"50 Marginal St, Boston, MA",2 bds · 2 ba · -- sqft,"$4,185/mo"
266,"155 Porter St # 224, Boston, MA","1 bd · 1 ba · 1,250 sqft","$2,450/mo"
267,"Murray Ct, Boston, MA",1 bd · 1 ba · 650 sqft,"$1,400/mo"
268,"(undisclosed Address), Boston, MA","3 bds · 1 ba · 1,000 sqft","$2,650/mo"
269,"Eutaw St, Boston, MA","5 bds · 2 ba · 1,400 sqft","$4,200/mo"
270,"Chelsea St, Boston, MA","2 bds · 1 ba · 1,000 sqft","$1,800/mo"
271,"Cottage St, Boston, MA","4 bds · 1 ba · 1,400 sqft","$3,300/mo"
272,"Havre St, Boston, MA","3 bds · 2 ba · 1,500 sqft","$2,600/mo"
273,"438 Meridian St # 3F, Boston, MA",3 bds · 1 ba · -- sqft,"$2,750/mo"
274,"Maverick St, Boston, MA",3 bds · 1 ba · -- sqft,"$3,300/mo"
275,"Princeton St, Boston, MA","6 bds · 2 ba · 1,600 sqft","$4,400/mo"
276,"Orleans St, Boston, MA","4 bds · 2 ba · 1,200 sqft","$4,100/mo"
277,"Eutaw St, Boston, MA",2 bds · 1 ba · 900 sqft,"$1,950/mo"
278,"Maverick St, Boston, MA",3 bds · 1 ba · 700 sqft,"$3,300/mo"
