,address,others,price
44,"36 Msgr Lydon Way # 1, Boston, MA","2 bds · 1 ba · 1,155 sqft","$2,400/mo"
45,"Norfolk St, Boston, MA",Studio · 1 ba · -- sqft,"$1,590/mo"
46,"116 Milton Ave # 1, Boston, MA","3 bds · 1 ba · 1,100 sqft","$2,000/mo"
47,"Harvard St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,050/mo"
48,"12 Bailey St APT 13, Boston, MA",2 bds · 1 ba · -- sqft,"$1,800/mo"
49,"898 Adams St # 2, Boston, MA","4 bds · 1.5 ba · 1,800 sqft","$3,300/mo"
50,"Harvard St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,050/mo"
51,"Bloomfield St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,100/mo"
52,"68 Florida St, Boston, MA","2 bds · 1 ba · 1,300 sqft","$2,300/mo"
53,"Fuller St, Boston, MA","3 bds · 1 ba · 1,150 sqft","$2,600/mo"
54,"25 Rowena St # 2, Boston, MA","3 bds · 1 ba · 1,021 sqft","$2,000/mo"
55,"19 Minot Park # 0, Boston, MA","3 bds · 2.5 ba · 1,951 sqft","$3,400/mo"
56,"14 Mallet St # 3, Boston, MA",2 bds · 1 ba · 700 sqft,"$2,000/mo"
57,"10 Crowell St # 1, Boston, MA","3 bds · 1 ba · 1,200 sqft","$1,950/mo"
58,"68 Butler St APT A1, Boston, MA",2 bds · 1 ba · 800 sqft,"$1,600/mo"
59,"Burt St, Boston, MA",3 bds · 1 ba · -- sqft,"$2,000/mo"
60,"107 Bloomfield St # 5973519, Boston, MA",4 bds · 1 ba · -- sqft,"$2,300/mo"
61,"Becket St, Boston, MA",3 bds · 1 ba · -- sqft,"$2,400/mo"
62,"68 Butler St, Boston, MA",2 bds · 1 ba · -- sqft,"$1,600/mo"
63,"158 Ashmont St, Boston, MA","5 bds · 2 ba · 1,500 sqft","$4,000/mo"
64,"122 Tonawanda St # 3, Dorchester Center, MA",2 bds · 1 ba · 842 sqft,"$1,950/mo"
65,"Tonawanda St, Boston, MA",2 bds · 1 ba · -- sqft,"$1,950/mo"
66,"1075 Washington St # 804, Boston, MA","2 bds · 2 ba · 1,000 sqft","$4,500/mo"
67,"64 Stockton St # 1, Boston, MA","3 bds · 1 ba · 1,300 sqft","$2,300/mo"
68,"32 Magdala St # 2, Dorchester Center, MA","4 bds · 1 ba · 1,850 sqft","$2,695/mo"
69,"89 Claybourne St # 1NF, Boston, MA",4 bds · 1 ba · -- sqft,"$2,600/mo"
70,"8 Willowwood St # 1, Dorchester, MA","3 bds · 1 ba · 1,000 sqft","$2,100/mo"
71,"22 Santuit St # A, Boston, MA",2 bds · 1 ba · 872 sqft,"$2,300/mo"
72,"E Cottage, Boston Dorchester, MA",4 bds · 2 ba · -- sqft,"$3,100/mo"
73,"Roseclair, Boston Dorchester, MA",4 bds · 2 ba · -- sqft,"$4,000/mo"
74,"Roseclair, Boston Dorchester, MA",4 bds · 2 ba · -- sqft,"$4,000/mo"
75,"Sydney, Boston Dorchester, MA",3 bds · 1 ba · -- sqft,"$2,695/mo"
76,"221 Minot St APT 1, Boston, MA",2 bds · 1 ba · 700 sqft,"$1,800/mo"
77,"Argyle Ter, Boston, MA",2 bds · 1 ba · 720 sqft,"$1,950/mo"
78,"23 Bradlee St # 22, Dorchester, MA",1 bd · 1 ba · -- sqft,$700/mo
79,"95 Bloomfield St # U1, Dorchester, MA",2 bds · 1 ba · -- sqft,"$2,150/mo"
80,"Columbia, Boston Dorchester, MA",3 bds · 1 ba · -- sqft,"$2,350/mo"
81,"Beale St, Dorchester Center, MA","2 bds · 1 ba · 1,000 sqft","$2,000/mo"
82,"Talbot Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$1,595/mo"
83,"110 Floyd St # 2, Boston, MA","3 bds · 1 ba · 1,300 sqft","$2,200/mo"
84,"18 Wilcock St, Boston, MA","4 bds · 1 ba · 2,000 sqft","$2,400/mo"
85,"1245 Adams St # B107, Boston, MA","2 bds · 2 ba · 1,319 sqft","$3,500/mo"
86,"51 Milwood St # 103, Dorchester, MA","3 bds · 1 ba · 1,000 sqft","$2,500/mo"
87,"47 Milwood St # 102, Boston, MA","3 bds · 1 ba · 1,000 sqft","$2,500/mo"
88,"207 Harvard St # 2, Boston, MA","3 bds · 1 ba · 1,444 sqft","$2,400/mo"
89,"Wrentham St, Dorchester Center, MA","2 bds · 1 ba · 1,299 sqft","$2,100/mo"
90,"647 W Park St # 1D, Boston, MA",3 bds · 1 ba · -- sqft,"$3,800/mo"
91,"Adams St, Dorchester Center, MA",3 bds · 1 ba · -- sqft,"$1,995/mo"
92,"Wrentham St, Boston, MA","4 bds · 1 ba · 1,400 sqft","$2,600/mo"
93,"68 Florida St # 3, Boston, MA","3 bds · 1 ba · 1,250 sqft","$2,300/mo"
94,"43 Milwood St # 2II, Boston, MA",3 bds · 1 ba · -- sqft,"$2,500/mo"
95,"45 School St APT 3, Boston, MA","2 bds · 1 ba · 1,075 sqft","$2,450/mo"
96,"43 Wentworth St # 2, Dorchester, MA","3 bds · 1 ba · 1,062 sqft","$1,950/mo"
97,"135 Granite Ave APT 34, Boston, MA",1 bd · 1 ba · 659 sqft,"$1,700/mo"
98,"43 Milwood St # _002, Boston, MA",3 bds · 1 ba · -- sqft,"$2,500/mo"
99,"12 Greenbrier St # 2, Dorchester, MA","4 bds · 2 ba · 1,260 sqft","$2,800/mo"
100,"14 Argyle Ter, Dorchester, MA",1 bd · 1 ba · 650 sqft,"$1,600/mo"
101,"247 Park St # 1, Boston, MA","3 bds · 1 ba · 1,567 sqft","$2,400/mo"
102,"646 Washington St # 2, Boston, MA",1 bd · 1 ba · -- sqft,"$2,650/mo"
103,"61 Codman Hill Ave # 1, Boston, MA","3 bds · 1 ba · 99,999 sqft","$2,100/mo"
104,"1910 Dorchester Ave, Dorchester, MA","2 bds · 1 ba · 1,021 sqft","$2,700/mo"
105,"40 Mora St # 3, Dorchester, MA","3 bds · 1 ba · 1,200 sqft","$2,000/mo"
106,"225 Centre St, Boston, MA",2 bds · 1 ba · 735 sqft,"$2,600/mo"
107,"107 Bloomfield St # 2A, Boston, MA",3 bds · 1 ba · -- sqft,"$2,400/mo"
108,"1949 Dorchester Ave, Boston, MA",4 bds · 1 ba · 950 sqft,"$2,600/mo"
