,address,others,price
34,"Gainsborough St, Boston, MA",1 bd · 1 ba · 180 sqft,"$2,400/mo"
35,"220 Massachusetts Ave, Boston, MA",1 bd · 1 ba · 800 sqft,"$3,355/mo"
36,"Gainsborough St, Boston, MA",2 bds · 1 ba · 900 sqft,"$3,400/mo"
37,"Gainsborough St, Boston, MA",2 bds · 1 ba · 800 sqft,"$2,900/mo"
38,"Gainsborough St, Boston, MA","2 bds · 1.5 ba · 1,000 sqft","$3,300/mo"
39,"217 Massachusetts Ave, Boston, MA",1 bd · 1 ba · 692 sqft,"$3,050/mo"
40,"219 Massachusetts Ave, Boston, MA",1 bd · 1 ba · 815 sqft,"$3,395/mo"
41,"177 Saint Botolph St APT 9M, Boston, MA",Studio · 1 ba · -- sqft,"$1,700/mo"
42,"185 Saint Botolph St APT 5M, Boston, MA",Studio · 1 ba · -- sqft,"$1,575/mo"
43,"112 Gainsborough St # 115, Boston, MA",2 bds · 1 ba · 650 sqft,"$2,900/mo"
44,"360 Riverway APT 12, Boston, MA",1 bd · 1 ba · -- sqft,"$1,800/mo"
45,"7 Durham St APT 3, Boston, MA","2 bds · 2 ba · 1,275 sqft","$6,000/mo"
46,"Gloucester St, Boston, MA",Studio · 1 ba · -- sqft,"$1,575/mo"
47,"Blackwood St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,350/mo"
48,"95 Gainsborough St APT 104, Boston, MA","2 bds · 2.5 ba · 1,344 sqft","$4,000/mo"
49,"Saint Stephen St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
50,"(undisclosed Address), Boston, MA",Studio · 1 ba · 425 sqft,"$1,550/mo"
51,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 500 sqft,"$2,700/mo"
52,"Westland Ave, Boston, MA",2 bds · 1 ba · 542 sqft,"$3,300/mo"
53,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$1,850/mo"
54,"18 Gloucester St # 13, Boston, MA",2 bds · 1 ba · 802 sqft,"$3,750/mo"
55,"Westland Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$2,800/mo"
56,"Westland Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$3,200/mo"
57,"Gainsborough St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,900/mo"
58,"Gainsborough St, Boston, MA",1 bd · 1 ba · 605 sqft,"$2,300/mo"
59,"Westland Ave, Boston, MA",1 bd · 1 ba · -- sqft,"$2,500/mo"
60,"440 Marlborough St # 4A, Boston, MA",2 bds · 1 ba · -- sqft,"$3,650/mo"
61,"104 Saint Botolph St, Boston, MA",2 bds · 2 ba · 875 sqft,"$3,175/mo"
62,"487 Beacon St # 11, Boston, MA",2 bds · 1 ba · -- sqft,"$3,600/mo"
63,"445 Beacon St # 6, Boston, MA",2 bds · 2 ba · -- sqft,"$3,500/mo"
64,"22 Stoneholm St # 612, Boston, MA",2 bds · 1 ba · 639 sqft,"$3,295/mo"
65,"316 Commonwealth Ave # 1, Boston, MA","1 bd · 1 ba · 1,000 sqft","$2,650/mo"
66,"Saint Stephen St, Boston, MA","2 bds · 1 ba · 1,200 sqft","$2,700/mo"
67,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 650 sqft,"$2,700/mo"
68,"Symphony Rd, Boston, MA",3 bds · 1 ba · -- sqft,"$4,000/mo"
69,"163 Saint Botolph St, Boston, MA",Studio · 1 ba · -- sqft,"$1,750/mo"
70,"6 Blackwood St # 322A, Boston, MA",Studio · 1 ba · -- sqft,"$1,900/mo"
71,"Marlborough St, Boston, MA",1 bd · 1 ba · 500 sqft,"$2,550/mo"
72,"174 Saint Botolph St APT 1A, Boston, MA",Studio · 1 ba · 253 sqft,"$1,550/mo"
73,"106 Saint Botolph St APT 2, Boston, MA",2 bds · 2 ba · -- sqft,"$3,175/mo"
74,"9 Blackwood St # 116, Boston, MA",2 bds · 1 ba · -- sqft,"$3,150/mo"
75,"Hemenway St, Boston, MA",1 bd · -- ba · 400 sqft,"$2,320/mo"
76,"Clearway St, Boston, MA",2 bds · -- ba · -- sqft,"$3,450/mo"
77,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 525 sqft,"$2,100/mo"
78,"(undisclosed Address), Boston, MA",2 bds · 2 ba · 700 sqft,"$3,175/mo"
79,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,850/mo"
80,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,800/mo"
81,"Westland Ave, Boston, MA",Studio · 1 ba · -- sqft,"$1,815/mo"
82,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$2,495/mo"
83,"Symphony Rd, Boston, MA","4 bds · 1.5 ba · 1,200 sqft","$3,000/mo"
84,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 400 sqft,"$2,320/mo"
85,"30 Saint Albans Rd # 1, Boston, MA",5 bds · 2 ba · -- sqft,"$5,700/mo"
86,"Commonwealth Ave, Boston, MA",Studio · 1 ba · -- sqft,"$2,400/mo"
87,"372 Marlborough St APT 3, Boston, MA",Studio · 1 ba · 200 sqft,"$1,795/mo"
88,"80 Saint Stephen St # G1, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
89,"2 Saint Stephen St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
90,"17 Hereford St # 18, Boston, MA",1 bd · 1 ba · -- sqft,"$2,800/mo"
91,"383 Commonwealth Ave # 412, Boston, MA",2 bds · 1 ba · -- sqft,"$2,800/mo"
92,"7 Blackwood St # 116, Boston, MA",2 bds · 1 ba · -- sqft,"$3,150/mo"
93,"472 Beacon St # 22, Boston, MA",1 bd · 1 ba · 583 sqft,"$2,700/mo"
94,"13 Albemarle St APT 1J, Boston, MA","3 bds · 3 ba · 1,400 sqft","$5,300/mo"
95,"10 Blackwood St # 228, Boston, MA",2 bds · 1 ba · 750 sqft,"$3,150/mo"
96,"Tetlow St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,850/mo"
97,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,450/mo"
98,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,700/mo"
99,"Westland Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$3,750/mo"
100,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$3,750/mo"
101,"Westland Ave, Boston, MA",Studio · -- ba · -- sqft,"$1,850/mo"
102,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$3,750/mo"
103,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$1,850/mo"
104,"444 Beacon St # 1R, Boston, MA",Studio · 1 ba · -- sqft,"$1,995/mo"
105,"Gainsborough St, Boston, MA",1 bd · 1 ba · 634 sqft,"$2,300/mo"
106,"Burbank St, Boston, MA",1 bd · 1 ba · -- sqft,"$1,850/mo"
107,"Westland Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$3,200/mo"
108,"Symphony Rd, Boston, MA",3 bds · 1 ba · -- sqft,"$4,050/mo"
109,"Symphony Rd, Boston, MA",3 bds · 1 ba · -- sqft,"$3,600/mo"
110,"31 Massachusetts Ave # B4R, Boston, MA",Studio · 1 ba · -- sqft,"$1,800/mo"
111,"69 Burbank St # 12, Boston, MA",Studio · 1 ba · 300 sqft,"$1,600/mo"
112,"24 Clearway St APT 1C, Boston, MA",1 bd · 1 ba · 500 sqft,"$3,400/mo"
113,"Gainsborough St, Boston, MA","1 bd · 1.5 ba · 1,000 sqft","$2,900/mo"
114,"391 Commonwealth Ave APT 5, Boston, MA",Studio · 1 ba · 392 sqft,"$2,400/mo"
115,"482 Beacon St APT 51, Boston, MA",1 bd · 1 ba · 560 sqft,"$3,200/mo"
116,"Symphony Rd, Boston, MA",Studio · 1 ba · -- sqft,"$1,950/mo"
117,"458 Beacon St APT 5, Boston, MA",1 bd · 1 ba · -- sqft,"$2,500/mo"
118,"286 Commonwealth Ave # 100, Boston, MA",1 bd · 1 ba · -- sqft,"$2,350/mo"
119,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,750/mo"
120,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,750/mo"
121,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,975/mo"
122,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,975/mo"
123,"Westland Ave, Boston, MA",1 bd · -- ba · -- sqft,"$2,800/mo"
124,"Westland Ave, Boston, MA",Studio · -- ba · -- sqft,"$1,815/mo"
125,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,700/mo"
126,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,750/mo"
127,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
128,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
129,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,975/mo"
130,"Westland Ave, Boston, MA",Studio · -- ba · -- sqft,"$1,815/mo"
131,"Tetlow St, Boston, MA",Studio · -- ba · -- sqft,"$2,035/mo"
132,"Palace Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,450/mo"
133,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,700/mo"
134,"Tetlow St, Boston, MA",Studio · -- ba · -- sqft,"$2,035/mo"
135,"Tetlow St, Boston, MA",Studio · -- ba · -- sqft,"$2,035/mo"
136,"Palace Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,450/mo"
137,"Hemenway St, Boston, MA",2 bds · -- ba · -- sqft,"$2,950/mo"
138,"Westland Ave, Boston, MA",1 bd · -- ba · -- sqft,"$2,800/mo"
139,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,975/mo"
140,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
141,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
142,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
143,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,975/mo"
144,"Westland Ave, Boston, MA",Studio · -- ba · -- sqft,"$2,000/mo"
145,"19 Mission St, Boston, MA",4 bds · 2 ba · -- sqft,"$4,500/mo"
146,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$2,035/mo"
147,"Westland Ave, Boston, MA",1 bd · 1 ba · -- sqft,"$2,800/mo"
148,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,850/mo"
149,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$2,000/mo"
150,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,800/mo"
151,"Tetlow St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,700/mo"
152,"36 Saint Stephen St # TWNSE, Boston, MA","5 bds · 2.5 ba · 2,517 sqft","$7,350/mo"
153,"409 Beacon St APT 3, Boston, MA",Studio · 1 ba · -- sqft,"$1,895/mo"
154,"411 Beacon St # 13, Boston, MA",Studio · 1 ba · -- sqft,"$1,745/mo"
155,"394 Marlborough St APT 2, Boston, MA","1 bd · 1 ba · 99,999 sqft","$2,295/mo"
156,"354 Marlborough St APT 1, Boston, MA",1 bd · 1 ba · -- sqft,"$2,650/mo"
157,"464-466 Commonwealth Ave # 403, Boston, MA","3 bds · 1 ba · 1,000 sqft","$4,600/mo"
158,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,650/mo"
159,"345 Marlborough St, Boston, MA",1 bd · 1 ba · 650 sqft,"$2,650/mo"
160,"394 Marlborough St APT 1, Boston, MA",1 bd · 1 ba · 501 sqft,"$2,295/mo"
161,"47 Hemenway St # 6, Boston, MA","3 bds · 1 ba · 9,999 sqft","$4,200/mo"
162,"408 Beacon St APT 2, Boston, MA","3 bds · 3.5 ba · 2,704 sqft","$16,500/mo"
163,"48 Westland Ave # 9O0I, Boston, MA",Studio · 1 ba · -- sqft,"$1,825/mo"
164,"Symphony Rd, Boston, MA",3 bds · -- ba · -- sqft,"$3,950/mo"
165,"Symphony Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,300/mo"
166,"Symphony Rd, Boston, MA",3 bds · -- ba · -- sqft,"$3,950/mo"
167,"Symphony Rd, Boston, MA",2 bds · -- ba · -- sqft,"$3,450/mo"
168,"Symphony Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,200/mo"
169,"Symphony Rd, Boston, MA",2 bds · -- ba · -- sqft,"$3,500/mo"
170,"Clearway St, Boston, MA",3 bds · -- ba · -- sqft,"$4,300/mo"
171,"Symphony Rd, Boston, MA",1 bd · -- ba · -- sqft,"$2,300/mo"
172,"Clearway St, Boston, MA",1 bd · -- ba · 594 sqft,"$3,300/mo"
173,"Clearway St, Boston, MA",2 bds · -- ba · -- sqft,"$3,450/mo"
174,"Clearway St, Boston, MA",2 bds · -- ba · 600 sqft,"$3,450/mo"
175,"Symphony Rd, Boston, MA",3 bds · -- ba · -- sqft,"$33,500/mo"
176,"(undisclosed Address), Boston, MA",2 bds · 1 ba · 625 sqft,"$3,850/mo"
177,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 600 sqft,"$1,850/mo"
178,"464 Beacon St # 88, Boston, MA",Studio · 1 ba · -- sqft,"$2,000/mo"
179,"49 Hemenway St # N6, Boston, MA",3 bds · 1 ba · -- sqft,"$4,260/mo"
180,"54 Hemenway St # 13, Boston, MA",1 bd · 1 ba · 600 sqft,"$2,200/mo"
181,"53 Burbank St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,100/mo"
182,"Beacon St, Boston, MA","4 bds · 2 ba · 2,000 sqft","$5,925/mo"
183,"Saint Stephen St, Boston, MA",1 bd · 1 ba · -- sqft,"$1,795/mo"
184,"Riverway, Boston, MA","3 bds · 1 ba · 1,300 sqft","$3,300/mo"
185,"Commonwealth Ave, Boston, MA",1 bd · 1 ba · -- sqft,"$2,550/mo"
186,"Gainsborough St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,600/mo"
187,"Burbank St, Boston, MA",2 bds · 1 ba · 608 sqft,"$2,700/mo"
188,"Burbank St, Boston, MA",2 bds · 1 ba · -- sqft,"$3,000/mo"
189,"Burbank St, Boston, MA",1 bd · 1 ba · -- sqft,"$1,850/mo"
190,"Burbank St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,600/mo"
191,"Burbank St, Boston, MA",2 bds · 1 ba · -- sqft,"$3,000/mo"
192,"Gainsborough St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,100/mo"
193,"Gainsborough St, Boston, MA",2 bds · 1 ba · -- sqft,"$3,100/mo"
194,"Gainsborough St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,900/mo"
195,"Gainsborough St, Boston, MA",2 bds · 1.5 ba · -- sqft,"$3,150/mo"
196,"Gainsborough St, Boston, MA",2 bds · 1.5 ba · -- sqft,"$3,150/mo"
197,"27 Symphony Rd APT 1, Boston, MA","5 bds · 2 ba · 9,999 sqft","$6,300/mo"
198,"Stoneholm St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,350/mo"
199,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$3,200/mo"
200,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$1,750/mo"
201,"Gainsborough St, Boston, MA",1 bd · 1 ba · 590 sqft,"$2,400/mo"
202,"181 Saint Botolph St APT 4, Boston, MA",Studio · 1 ba · 316 sqft,"$1,825/mo"
203,"Commonwealth Ave, Boston, MA",1 bd · 1 ba · 675 sqft,"$2,800/mo"
204,"98 Fenway # 42, Boston, MA","4 bds · 1.5 ba · 1,500 sqft","$5,800/mo"
205,"21 Tetlow St # 24, Boston, MA",Studio · 1 ba · 400 sqft,"$2,035/mo"
206,"Hemenway St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,625/mo"
207,"Commonwealth Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
208,"Edgerly Rd, Boston, MA",1 bd · 1 ba · 400 sqft,"$2,612/mo"
209,"(undisclosed Address), Boston, MA",2 bds · 1 ba · 550 sqft,"$2,700/mo"
210,"189 Saint Botolph St # 18, Boston, MA",Studio · 1 ba · 400 sqft,"$1,750/mo"
211,"Saint Stephen St, Boston, MA","3 bds · 2 ba · 1,000 sqft","$4,000/mo"
212,"12 Palace Rd # 1, Boston, MA",Studio · 1 ba · -- sqft,"$1,800/mo"
213,"Hemenway St, Boston, MA",Studio · -- ba · 260 sqft,"$1,865/mo"
214,"Westland Ave, Boston, MA",Studio · -- ba · -- sqft,"$1,825/mo"
215,"181 Hemenway St # 33, Boston, MA",2 bds · 1 ba · 600 sqft,"$3,200/mo"
216,"Westland Ave, Boston, MA",1 bd · 1 ba · -- sqft,"$3,800/mo"
217,"Symphony Rd, Boston, MA",1 bd · 1 ba · -- sqft,"$2,200/mo"
218,"306 Commonwealth Ave # GROUND, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
219,"Tetlow St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,700/mo"
220,"362 Commonwealth Ave APT 5D, Boston, MA",1 bd · 1 ba · 689 sqft,"$3,000/mo"
221,"Hemenway St, Boston, MA",2 bds · 1 ba · 850 sqft,"$3,300/mo"
222,"24 Edgerly Rd, Boston, MA",4 bds · 1 ba · 850 sqft,"$5,150/mo"
223,"304 Commonwealth Ave # 1R, Boston, MA",2 bds · 1 ba · 900 sqft,"$2,700/mo"
224,"42 Clearway St # 12, Boston, MA",3 bds · 1 ba · 800 sqft,"$4,300/mo"
225,"74 Hemenway St # B1, Boston, MA",3 bds · 1.5 ba · 800 sqft,"$4,500/mo"
226,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,850/mo"
227,"Tetlow St, Boston, MA",Studio · -- ba · -- sqft,"$2,035/mo"
228,"Hemenway St, Boston, MA",Studio · -- ba · 500 sqft,"$1,965/mo"
229,"Clearway St, Boston, MA",3 bds · -- ba · -- sqft,"$4,300/mo"
230,"Tetlow St, Boston, MA",1 bd · -- ba · -- sqft,"$2,700/mo"
231,"Palace Rd, Boston, MA",Studio · -- ba · -- sqft,"$1,925/mo"
232,"Westland Ave, Boston, MA",2 bds · -- ba · -- sqft,"$3,750/mo"
233,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$1,875/mo"
234,"(undisclosed Address), Boston, MA",4 bds · 2 ba · 887 sqft,"$4,295/mo"
235,"Hemenway St, Boston, MA","5 bds · 2 ba · 1,200 sqft","$5,900/mo"
236,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
237,"110 Gainsborough St # 6TT, Boston, MA",2 bds · 1 ba · -- sqft,"$3,400/mo"
238,"231 Massachusetts Ave, Boston, MA","2 bds · 1 ba · 1,275 sqft","$3,730/mo"
239,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,850/mo"
240,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$1,925/mo"
241,"(undisclosed Address), Boston, MA",Studio · 1 ba · 500 sqft,"$1,965/mo"
242,"Hemenway St, Boston, MA",Studio · 1 ba · -- sqft,"$1,800/mo"
243,"Hemenway St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,750/mo"
244,"Beacon St, Boston, MA",3 bds · 1 ba · 980 sqft,"$3,900/mo"
245,"449 Beacon St APT 8, Boston, MA",1 bd · 1 ba · -- sqft,"$2,650/mo"
246,"44 Hemenway St # 6CA, Boston, MA",3 bds · 1 ba · -- sqft,"$4,260/mo"
247,"36 Westland Ave # 36, Boston, MA",2 bds · 1 ba · 600 sqft,"$2,800/mo"
248,"Massachusetts Ave, Boston, MA",3 bds · 1 ba · 650 sqft,"$4,000/mo"
249,"Massachusetts Ave, Boston, MA",3 bds · 1 ba · 817 sqft,"$4,000/mo"
250,"Massachusetts Ave, Boston, MA",2 bds · 1 ba · -- sqft,"$2,400/mo"
251,"160 Saint Botolph St # 41, Boston, MA",1 bd · 1 ba · 700 sqft,"$2,600/mo"
252,"8 Gloucester St APT 1F, Boston, MA",Studio · 1 ba · 353 sqft,"$1,695/mo"
253,"Burbank St, Boston, MA",Studio · 1 ba · -- sqft,"$1,725/mo"
254,"488 Beacon St APT 15, Boston, MA",1 bd · 1 ba · 800 sqft,"$3,200/mo"
255,"13 Albemarle St APT 1, Boston, MA","3 bds · 3 ba · 1,400 sqft","$5,300/mo"
256,"47 Hemenway St # 8CC, Boston, MA",1 bd · 1 ba · -- sqft,"$1,900/mo"
257,"Commonwealth Ave, Boston, MA","2 bds · 1 ba · 1,000 sqft","$2,700/mo"
258,"(undisclosed Address), Boston, MA",1 bd · 1 ba · 285 sqft,"$2,000/mo"
259,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$3,050/mo"
260,"(undisclosed Address), Boston, MA",Studio · 1 ba · -- sqft,"$2,000/mo"
261,"Edgerly Rd, Boston, MA",4 bds · 1 ba · -- sqft,"$5,000/mo"
262,"161 Hemenway St # 33, Boston, MA",2 bds · 1 ba · 700 sqft,"$3,200/mo"
263,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,300/mo"
264,"Saint Stephen St, Boston, MA",3 bds · 1 ba · -- sqft,"$4,500/mo"
265,"70 Fenway APT 26, Boston, MA",3 bds · 1 ba · 980 sqft,"$4,200/mo"
266,"Burbank St, Boston, MA",Studio · 1 ba · -- sqft,"$1,725/mo"
267,"Commonwealth Ave, Boston, MA",Studio · 1 ba · 392 sqft,"$2,500/mo"
268,"Burbank St, Boston, MA",Studio · 1 ba · -- sqft,"$1,750/mo"
269,"430 Marlborough St APT 4, Boston, MA",2 bds · 1 ba · 746 sqft,"$3,650/mo"
270,"298 Commonwealth Ave # A11, Boston, MA","3 bds · 1 ba · 1,100 sqft","$3,900/mo"
271,"Beacon St, Boston, MA",Studio · 1 ba · 350 sqft,"$1,695/mo"
272,"(undisclosed Address), Boston, MA",2 bds · 1 ba · -- sqft,"$3,600/mo"
273,"3 bed, 1.0 bath, $4,150, 16",3 bds · 1 ba · -- sqft,"$4,150/mo"
274,"Gainsborough St, Boston, MA",2 bds · 1 ba · 789 sqft,"$3,100/mo"
275,"(undisclosed Address), Boston, MA",1 bd · 1 ba · -- sqft,"$2,850/mo"
276,"Westland Ave, Boston, MA",1 bd · 1 ba · -- sqft,"$2,450/mo"
277,"Westland Ave, Boston, MA",Studio · 1 ba · 423 sqft,"$1,850/mo"
278,"492 Beacon St # 23, Boston, MA",1 bd · 1 ba · 870 sqft,"$3,500/mo"
279,"26 Symphony Rd # 1CCA, Boston, MA",3 bds · 1 ba · -- sqft,"$4,100/mo"
280,"217 Hemenway St # 1CA, Boston, MA",3 bds · 2 ba · -- sqft,"$4,800/mo"
281,"164 Saint Botolph St APT 12M, Boston, MA",Studio · 1 ba · -- sqft,"$1,550/mo"
282,"23 Westland Ave # 13X, Boston, MA",Studio · 1 ba · 389 sqft,"$1,900/mo"
283,"Clearway St, Boston, MA",2 bds · 1 ba · -- sqft,"$3,300/mo"
284,"Hemenway St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,995/mo"
285,"Westland Ave, Boston, MA","1 bd · 1 ba · 9,999 sqft","$2,475/mo"
286,"Westland Ave, Boston, MA",Studio · 1 ba · -- sqft,"$1,920/mo"
