,address,others,price
289,"Newcomb St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,400/mo"
290,"Tremont St, Boston, MA",1 bd · 1 ba · 650 sqft,"$2,950/mo"
291,"784 Tremont St, Boston, MA",1 bd · 1 ba · 570 sqft,"$2,560/mo"
292,"Bradford St, Boston, MA",2 bds · -- ba · -- sqft,"$2,800/mo"
293,"460 Massachusetts Ave # U1B, Boston, MA",3 bds · 1.5 ba · -- sqft,"$4,500/mo"
294,"629 Tremont St # 2, Boston, MA",1 bd · 1 ba · -- sqft,"$2,950/mo"
295,"Concord Sq, Boston, MA",Studio · 1 ba · -- sqft,"$1,850/mo"
296,"10 E Concord St # 12, Boston, MA",Studio · 1 ba · -- sqft,"$2,100/mo"
297,"460 Massachusetts Ave # 1B, Boston, MA",3 bds · 1.5 ba · -- sqft,"$4,500/mo"
298,"Columbus Ave, Boston, MA","4 bds · 1 ba · 1,400 sqft","$4,850/mo"
299,"Tremont St, Boston, MA",Studio · -- ba · -- sqft,"$1,610/mo"
300,"Tremont St, Boston, MA",Studio · -- ba · -- sqft,"$1,660/mo"
301,"Tremont St, Boston, MA",Studio · -- ba · -- sqft,"$1,679/mo"
302,"Tremont St, Boston, MA",Studio · -- ba · -- sqft,"$1,660/mo"
303,"Columbus Ave, Boston, MA",4 bds · 1 ba · -- sqft,"$4,850/mo"
304,"52 Hanson St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,800/mo"
305,"40 Hanson St, Boston, MA","2 bds · 1 ba · 3,036 sqft","$3,000/mo"
306,"Harrison Ave, Boston, MA",2 bds · 2 ba · 944 sqft,"$4,331/mo"
307,"(undisclosed Address), Boston, MA","5 bds · 2 ba · 1,200 sqft","$6,900/mo"
