,address,others,price
81,"67 Gates St # 3, Boston, MA",1 bd · 1 ba · 808 sqft,"$2,600/mo"
82,"134 D St # 2, Boston, MA",3 bds · 2 ba · 955 sqft,"$3,900/mo"
83,"180 W 8th St # 2, Boston, MA",3 bds · 1 ba · 900 sqft,"$3,400/mo"
84,"2 Jason Ter # SFR, Boston, MA","3 bds · 2 ba · 1,487 sqft","$4,500/mo"
85,"788 E 4th St # 2, Boston, MA",2 bds · 2 ba · 950 sqft,"$3,500/mo"
86,"Dorchester St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,450/mo"
87,"M St, Boston, MA",1 bd · 1 ba · 829 sqft,"$2,650/mo"
88,"90 M St # 3, Boston, MA","1 bd · 1 ba · 1,127 sqft","$2,650/mo"
89,"90 M St, Boston, MA",1 bd · 1 ba · 750 sqft,"$2,650/mo"
90,"67 Marine Rd # 2A, Boston, MA","2 bds · 2 ba · 1,000 sqft","$3,400/mo"
91,"188 W 7th St # 1, Boston, MA",2 bds · 2 ba · 934 sqft,"$2,825/mo"
92,"186 W 2nd St # 5, Boston, MA","2 bds · 2 ba · 1,267 sqft","$4,800/mo"
93,"359 W 4th St # 4, Boston, MA",2 bds · 1 ba · 850 sqft,"$2,600/mo"
94,"745 E 6th St APT 14, Boston, MA",Studio · 1 ba · 450 sqft,"$1,500/mo"
95,"34 Mercer St, Boston, MA","3 bds · 2 ba · 1,100 sqft","$4,300/mo"
96,"723 E 3rd St # 2, Boston, MA","4 bds · 1 ba · 1,100 sqft","$4,300/mo"
97,"260 Gold St # 0, Boston, MA","3 bds · 2 ba · 1,000 sqft","$2,600/mo"
98,"404 W 2nd St # 404, Boston, MA",2 bds · 1 ba · 850 sqft,"$3,200/mo"
99,"W 5th St, Boston, MA",4 bds · 2 ba · -- sqft,"$5,000/mo"
100,"W 5th St, Boston, MA",5 bds · 2 ba · -- sqft,"$6,000/mo"
101,"9 Vinton St # 2, Boston, MA","1 bd · 1 ba · 9,999 sqft","$2,200/mo"
102,"86 Emerson St UNIT 1, Boston, MA",1 bd · 2 ba · 850 sqft,"$2,500/mo"
103,"E 1st St, Boston, MA",1 bd · 1 ba · 900 sqft,"$3,000/mo"
104,"67 Marine Rd # 2, Boston, MA","2 bds · 2 ba · 1,000 sqft","$3,400/mo"
105,"Columbia Rd, Boston, MA",1 bd · 1 ba · 900 sqft,"$2,300/mo"
106,"110 Old Harbor St # 2, Boston, MA",1 bd · 1 ba · 550 sqft,"$2,450/mo"
107,"17 Preble St # 6, Boston, MA","2 bds · 1 ba · 1,000 sqft","$3,500/mo"
108,"Columbia Rd, Boston, MA",1 bd · 1 ba · -- sqft,"$2,660/mo"
109,"11 Grimes St # 3, Boston, MA",1 bd · 1 ba · -- sqft,"$2,400/mo"
110,"793 E 3rd St # 1, Boston, MA","2 bds · 2 ba · 1,393 sqft","$3,600/mo"
111,"Dorchester St, Boston, MA",1 bd · 1 ba · 700 sqft,"$1,875/mo"
112,"153 G St # 4, Boston, MA",2 bds · 1 ba · 900 sqft,"$2,600/mo"
113,"346 D St # 321, Boston, MA",2 bds · 2 ba · -- sqft,"$3,550/mo"
114,"741 E 6th St APT 07, Boston, MA",1 bd · 1 ba · 650 sqft,"$1,725/mo"
115,"1800 Columbia Rd REAR 5, Boston, MA",1 bd · 1 ba · 676 sqft,"$2,150/mo"
116,"10 Emmet St # 2, Boston, MA",1 bd · 1 ba · 725 sqft,"$2,200/mo"
117,"837 1/2 E 2nd St # 1, Boston, MA","4 bds · 1 ba · 1,746 sqft","$4,000/mo"
118,"1512 Columbia Rd APT 3, Boston, MA","1 bd · 1 ba · 99,999 sqft","$2,350/mo"
119,"W 5th St, Boston, MA","4 bds · 1.5 ba · 1,500 sqft","$4,995/mo"
120,"879 E 4th St, Boston, MA",4 bds · 2 ba · -- sqft,"$5,500/mo"
121,"Dorchester Ave, Boston, MA","2 bds · 2 ba · 1,400 sqft","$4,500/mo"
122,"120 Tudor St APT E, Boston, MA",2 bds · 1 ba · 786 sqft,"$2,500/mo"
123,"37 Old Harbor St APT 1, Boston, MA",1 bd · 1.5 ba · 980 sqft,"$2,700/mo"
124,"105 H St # 3, Boston, MA","4 bds · 1 ba · 1,450 sqft","$4,000/mo"
125,"749 E Broadway # 3, Boston, MA","3 bds · 2 ba · 1,800 sqft","$6,200/mo"
126,"3 Ellery St # 3, Boston, MA",3 bds · 1 ba · -- sqft,"$3,000/mo"
127,"10 Lovis St, Boston, MA","1 bd · 1 ba · 1,100 sqft","$2,800/mo"
128,"524 East Broadway APT 2, Boston, MA","2 bds · 2 ba · 1,135 sqft","$3,100/mo"
129,"16 Mitchell St # 3, Boston, MA",3 bds · 1 ba · 800 sqft,"$3,000/mo"
130,"131 W 3rd St # 2, Boston, MA","2 bds · 1.5 ba · 1,400 sqft","$3,000/mo"
131,"360 W 2nd St UNIT 3, Boston, MA","2 bds · 2 ba · 9,999 sqft","$3,550/mo"
132,"Mercer St, Boston, MA","3 bds · 2 ba · 9,999 sqft","$4,300/mo"
133,"111 H St APT 1, Boston, MA","4 bds · 1 ba · 1,100 sqft","$4,400/mo"
134,"47 Telegraph St # F, Boston, MA","3 bds · 1 ba · 1,100 sqft","$3,700/mo"
135,"51 Thomas Park # 2, Boston, MA",1 bd · 1 ba · 700 sqft,"$2,400/mo"
136,"837-12 E 2nd St # 1, Boston, MA","4 bds · 1 ba · 1,746 sqft","$4,000/mo"
137,"368 Dorchester St UNIT 1, Boston, MA","2 bds · 2 ba · 1,301 sqft","$3,600/mo"
138,"Dorchester Ave, Boston, MA",2 bds · 2 ba · -- sqft,"$3,500/mo"
139,"L St, Boston, MA","2 bds · 2 ba · 1,000 sqft","$3,150/mo"
140,"47 Telegraph St APT 1, Boston, MA","3 bds · 1 ba · 1,020 sqft","$3,700/mo"
141,"378 Dorchester St # 1, Boston, MA","2 bds · 2 ba · 1,301 sqft","$3,600/mo"
142,"148 Dorchester Ave # 6, Boston, MA","2 bds · 2 ba · 1,409 sqft","$4,500/mo"
143,"48 O St # 1, Boston, MA",4 bds · 2 ba · -- sqft,"$5,700/mo"
144,"Old Harbor St, South Boston, MA",4 bds · 1 ba · -- sqft,"$3,800/mo"
145,"181 K St APT 2, Boston, MA",1 bd · 1 ba · 382 sqft,"$2,400/mo"
146,"E Broadway, Boston, MA","3 bds · 1 ba · 1,260 sqft","$3,750/mo"
147,"E 5th St, Boston, MA","5 bds · 2 ba · 9,999 sqft","$6,000/mo"
148,"E 2nd St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,300/mo"
149,"122 G St # 3, Boston, MA",2 bds · 1 ba · 676 sqft,"$2,800/mo"
150,"3 Acadia St # C, Boston, MA","3 bds · 2 ba · 1,250 sqft","$4,000/mo"
151,"229 W 3rd St # B, Boston, MA","2 bds · 1.5 ba · 1,150 sqft","$3,400/mo"
152,"509 E 8th St # 1, Boston, MA","2 bds · 1.5 ba · 1,041 sqft","$3,000/mo"
153,"98 Old Harbor St, Boston, MA",1 bd · 1 ba · 600 sqft,"$2,400/mo"
154,"551 Dorchester Ave # 2, Boston, MA",2 bds · 2.5 ba · -- sqft,"$2,900/mo"
155,"245 W 5th St, Boston, MA",2 bds · 1 ba · 704 sqft,"$2,500/mo"
156,"401 W 1st St, Boston, MA","2 bds · 2 ba · 1,600 sqft","$4,800/mo"
157,"704 E 5th St, Boston, MA","2 bds · 2 ba · 1,059 sqft","$3,800/mo"
158,"408 E 3rd St, Boston, MA",2 bds · 1.5 ba · 900 sqft,"$2,900/mo"
159,"436 E 5th St, Boston, MA","2 bds · 2 ba · 1,125 sqft","$3,400/mo"
160,"Mercer St, Boston, MA","3 bds · 2 ba · 1,062 sqft","$4,300/mo"
161,"532 E 4th St # 1, Boston, MA",1 bd · 1 ba · 600 sqft,"$2,300/mo"
162,"289 W 5th St APT 1, Boston, MA","5 bds · 2 ba · 1,500 sqft","$5,495/mo"
163,"330 Dorchester St UNIT 1, Boston, MA",1 bd · 1.5 ba · -- sqft,"$2,800/mo"
164,"E 6th St, Boston, MA",4 bds · 1.5 ba · -- sqft,"$5,200/mo"
165,"Mercer St, Boston, MA","3 bds · 2 ba · 1,062 sqft","$4,300/mo"
166,"123 N St # 1, Boston, MA",2 bds · 1 ba · 650 sqft,"$2,850/mo"
167,"150 W 2nd St, Boston, MA","1 bd · 1 ba · 1,727 sqft","$2,850/mo"
168,"K St, Boston, MA",1 bd · 1 ba · 520 sqft,"$2,500/mo"
169,"490 E Broadway, Boston, MA",3 bds · 1 ba · -- sqft,"$3,750/mo"
170,"28 L St, Boston, MA","Studio · 1 ba · 1,955 sqft","$1,850/mo"
171,"208 I St # 3, Boston, MA",2 bds · 1 ba · 900 sqft,"$3,200/mo"
172,"661 E 6th St # A, Boston, MA","4 bds · 2.5 ba · 1,544 sqft","$5,100/mo"
173,"17 Winfield St # 2A, Boston, MA","2 bds · 2 ba · 1,100 sqft","$3,600/mo"
174,"301 Silver St # 1, Boston, MA","4 bds · 2 ba · 1,400 sqft","$5,495/mo"
175,"319 D St # 122, Boston, MA",1 bd · 1 ba · 720 sqft,"$2,915/mo"
176,"I St, Boston, MA",2 bds · 1 ba · 900 sqft,"$2,600/mo"
177,"(undisclosed Address), South Boston, MA","2 bds · 1 ba · 1,000 sqft","$3,150/mo"
178,"65 I St, Boston, MA",2 bds · 1 ba · 582 sqft,"$2,250/mo"
179,"37 H St, Boston, MA","3 bds · 2 ba · 2,040 sqft","$4,350/mo"
180,"209 K St # 3, Boston, MA",3 bds · 2 ba · -- sqft,"$3,600/mo"
181,"169 Dorchester St # 1, Boston, MA","3 bds · 3 ba · 1,321 sqft","$4,000/mo"
182,"284 W 3rd St # A, Boston, MA",3 bds · 2 ba · -- sqft,"$3,450/mo"
183,"673 E 5th St, Boston, MA",1 bd · 1 ba · 700 sqft,"$2,500/mo"
184,"545 E 5th St # 2, Boston, MA",2 bds · 1 ba · 730 sqft,"$2,700/mo"
185,"1420 Columbia Rd, Boston, MA",2 bds · 1 ba · -- sqft,"$3,200/mo"
186,"D St, Boston, MA","2 bds · 2 ba · 1,080 sqft","$3,700/mo"
187,"351 E 8th St APT 1, Boston, MA",2 bds · 2 ba · 800 sqft,"$2,600/mo"
188,"166 F St APT 4, Boston, MA",1 bd · 1 ba · 661 sqft,"$2,450/mo"
189,"730 E 2nd St # 3, Boston, MA",2 bds · 1 ba · 850 sqft,"$2,600/mo"
190,"510 E 8th St # SF, Boston, MA",2 bds · 1 ba · -- sqft,"$3,100/mo"
191,"19 Middle St APT 1A, Boston, MA",2 bds · 1 ba · -- sqft,"$2,500/mo"
192,"140 Dorchester Ave # 611, Boston, MA","2 bds · 2 ba · 1,450 sqft","$4,500/mo"
193,"399 West Broadway # 2, Boston, MA",2 bds · 2 ba · 750 sqft,"$3,000/mo"
194,"E 2nd St, Boston, MA","2 bds · 2 ba · 1,100 sqft","$3,300/mo"
195,"60 W Broadway, Boston, MA",2 bds · 2 ba · -- sqft,"$4,150/mo"
196,"597 E 8th St # 02127, Boston, MA","3 bds · 2 ba · 1,400 sqft","$4,500/mo"
197,"O St, Boston, MA",2 bds · 1 ba · 900 sqft,"$2,800/mo"
198,"527 E 6th St # 2, Boston, MA",4 bds · 2 ba · -- sqft,"$5,000/mo"
199,"L St, South Boston, MA",1 bd · 1 ba · -- sqft,"$2,100/mo"
200,"178 W 8th St # D, Boston, MA",2 bds · 1 ba · -- sqft,"$2,400/mo"
201,"36 A St # 1A, Boston, MA","Studio · 1 ba · 1,000 sqft","$2,500/mo"
202,"E 7th St, Boston, MA",2 bds · 1 ba · 700 sqft,"$2,500/mo"
203,"245 Farragut Rd, Boston, MA",1 bd · 1 ba · 500 sqft,"$2,200/mo"
204,"67 Story St, Boston, MA",2 bds · 1 ba · 875 sqft,"$2,750/mo"
205,"351 E 8th St APT 3, Boston, MA",1 bd · 1 ba · 600 sqft,"$1,650/mo"
206,"163 F St # 1D, Boston, MA",2 bds · 1 ba · -- sqft,"$2,400/mo"
207,"240 W 5th St # 3, Boston, MA",1 bd · 1 ba · 831 sqft,"$2,600/mo"
208,"404 W 2nd St # 1, Boston, MA",2 bds · 1.5 ba · 850 sqft,"$3,200/mo"
209,"E St, Boston, MA","2 bds · 1.5 ba · 1,920 sqft","$2,900/mo"
210,"358 W Broadway # 2II, Boston, MA",4 bds · 1 ba · -- sqft,"$3,800/mo"
211,"655 E 2nd St # U2F, Boston, MA",2 bds · 2 ba · -- sqft,"$3,300/mo"
212,"E Broadway, Boston, MA",1 bd · 1 ba · -- sqft,"$2,000/mo"
213,"E 2nd St, South Boston, MA","2 bds · 2 ba · 1,400 sqft","$4,800/mo"
214,"587 E 4th St # 1, Boston, MA",2 bds · 1 ba · 798 sqft,"$2,850/mo"
215,"135 Bolton St, Boston, MA","2 bds · 1.5 ba · 1,084 sqft","$2,950/mo"
216,"360 W 2nd St, Boston, MA","2 bds · 2 ba · 1,200 sqft","$3,550/mo"
217,"69 Old Harbor St # D, Boston, MA","4 bds · 1 ba · 1,200 sqft","$3,800/mo"
218,"L St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,100/mo"
219,"358 W Broadway # 2, Boston, MA",4 bds · 1 ba · -- sqft,"$3,800/mo"
220,"E 2nd St, Boston, MA","2 bds · 2 ba · 1,300 sqft","$5,000/mo"
221,"875 E 4th St # 2, Boston, MA","3 bds · 1 ba · 1,200 sqft","$3,450/mo"
222,"277 W 5th St # 1, Boston, MA","3 bds · 1.5 ba · 1,222 sqft","$3,900/mo"
223,"E 2nd St, Boston, MA",2 bds · 2 ba · 875 sqft,"$4,000/mo"
224,"E 2nd St, Boston, MA","3 bds · 3 ba · 1,491 sqft","$6,500/mo"
225,"50 Rogers St # 4, Boston, MA",2 bds · 1 ba · -- sqft,"$2,600/mo"
226,"564 E Broadway # 3, Boston, MA",4 bds · 1 ba · -- sqft,"$4,400/mo"
227,"468 E 8th St, Boston, MA","3 bds · 1 ba · 1,100 sqft","$3,800/mo"
228,"Columbia Rd, Boston, MA",2 bds · 1 ba · -- sqft,"$2,375/mo"
229,"432 E 5th St # 2, South Boston, MA","3 bds · 2 ba · 1,300 sqft","$4,750/mo"
230,"49 Rogers St # 1, Boston, MA","4 bds · 2 ba · 2,000 sqft","$4,000/mo"
231,"Mercer St, Boston, MA","3 bds · 2 ba · 9,999 sqft","$4,300/mo"
232,"728 E 5th St # 1, Boston, MA",5 bds · 2 ba · 980 sqft,"$5,850/mo"
233,"E 8th St, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
234,"1 Webb Park # NEW2, Boston, MA","3 bds · 2 ba · 1,200 sqft","$4,050/mo"
235,"H St, Boston, MA","4 bds · 1 ba · 1,116 sqft","$4,000/mo"
236,"H St, Boston, MA",3 bds · 1 ba · -- sqft,"$3,000/mo"
237,"6 Scott Pl # 6, Boston, MA",1 bd · 1 ba · 700 sqft,"$2,600/mo"
238,"7 Viking St # 1, Boston, MA",1 bd · 1 ba · 600 sqft,"$1,600/mo"
239,"61 Gates St APT 2, Boston, MA",2 bds · 1 ba · 800 sqft,"$2,200/mo"
240,"48 Middle St # 3, Boston, MA","3 bds · 1 ba · 1,200 sqft","$2,900/mo"
241,"788 E 3rd St # C, Boston, MA","3 bds · 1.5 ba · 1,000 sqft","$3,650/mo"
242,"69 I St # C, Boston, MA",2 bds · 1 ba · -- sqft,"$2,400/mo"
243,"21 Linden St, Boston, MA","3 bds · 2 ba · 2,400 sqft","$2,850/mo"
244,"650 E 6th St # 2, Boston, MA","2 bds · 2.5 ba · 1,400 sqft","$3,400/mo"
245,"9 Peters St, Boston, MA",3 bds · 1 ba · -- sqft,"$3,295/mo"
246,"84 P St # 2, Boston, MA","2 bds · 1 ba · 1,100 sqft","$2,450/mo"
247,"360 W 2nd St # 23, Boston, MA","2 bds · 2 ba · 1,100 sqft","$3,550/mo"
248,"137 Dorchester St # 11, Boston, MA",2 bds · 1 ba · -- sqft,"$2,550/mo"
249,"176 N St # 1, Boston, MA","3 bds · 1 ba · 9,999 sqft","$3,900/mo"
250,"1430 Columbia Rd # A, Boston, MA",2 bds · 1 ba · -- sqft,"$2,350/mo"
251,"28 Mercer St # 1A, Boston, MA",1 bd · 1 ba · -- sqft,"$2,250/mo"
252,"600 E Broadway, Boston, MA",4 bds · 2 ba · -- sqft,"$5,200/mo"
253,"18 Preble St # 6, Boston, MA","2 bds · 1 ba · 1,000 sqft","$3,500/mo"
254,"499 E Broadway # 1, Boston, MA",1 bd · 1 ba · 700 sqft,"$1,900/mo"
255,"2 Grimes St # 3, Boston, MA",1 bd · 1 ba · 650 sqft,"$2,400/mo"
256,"153 Dorchester St # 2, Boston, MA",2 bds · 1 ba · 722 sqft,"$2,600/mo"
257,"152 Old Colony Ave UNIT 20, Boston, MA","3 bds · 2 ba · 1,250 sqft","$3,875/mo"
258,"12 W Broadway # 201, Boston, MA","2 bds · 2 ba · 1,109 sqft","$3,750/mo"
259,"277 Silver St UNIT 2, Boston, MA",2 bds · 1 ba · 602 sqft,"$2,800/mo"
260,"46 L St # 2, Boston, MA",1 bd · 1 ba · 700 sqft,"$2,100/mo"
261,"414 E 8th St # 3T, Boston, MA",2 bds · 1 ba · -- sqft,"$2,700/mo"
262,"635 E 6th St # 1, Boston, MA","3 bds · 1 ba · 1,100 sqft","$3,750/mo"
263,"16 Preble St # O6, Boston, MA",2 bds · 1 ba · -- sqft,"$3,500/mo"
264,"46 Middle St # U3A, Boston, MA",3 bds · 1 ba · 948 sqft,"$3,300/mo"
265,"Gold St, Boston, MA","2 bds · 2 ba · 1,000 sqft","$3,200/mo"
266,"630 Dorchester Ave # 3, Boston, MA",3 bds · 1 ba · -- sqft,"$2,700/mo"
267,"786 E 3rd St # 2, Boston, MA","3 bds · 1 ba · 1,000 sqft","$3,595/mo"
268,"229 W 9th St # 2, Boston, MA","2 bds · 1.5 ba · 1,150 sqft","$3,400/mo"
269,"414 E 8th St # 3, Boston, MA","2 bds · 1 ba · 99,999 sqft","$2,700/mo"
270,"933 E 2nd St, Boston, MA",3 bds · 3 ba · -- sqft,"$6,000/mo"
271,"506 E 8th St # 3, Boston, MA",1 bd · 1 ba · 560 sqft,"$1,900/mo"
272,"870 E 5th St, Boston, MA",5 bds · 2 ba · -- sqft,"$6,000/mo"
273,"779 E 6th St # U2A, Boston, MA",2 bds · 1.5 ba · -- sqft,"$2,500/mo"
274,"126 Tudor St, Boston, MA",2 bds · 1 ba · 850 sqft,"$2,800/mo"
275,"Rogers St, Boston, MA",2 bds · 1 ba · 900 sqft,"$2,500/mo"
276,"50 Marine Rd # 1, Boston, MA","2 bds · 2.5 ba · 1,377 sqft","$3,500/mo"
277,"14 I St UNIT 9, Boston, MA","2 bds · 2.5 ba · 1,952 sqft","$5,500/mo"
278,"385 Dorchester Ave # SEVEN, Boston, MA",1 bd · 1 ba · -- sqft,"$1,850/mo"
279,"8 Lovis St # 1, Boston, MA","1 bd · 1 ba · 1,100 sqft","$2,800/mo"
280,"E Broadway, Boston, MA",4 bds · 2 ba · -- sqft,"$5,200/mo"
281,"339 D St UNIT 5, Boston, MA","2 bds · 2 ba · 1,155 sqft","$3,600/mo"
282,"Grimes St, Boston, MA",1 bd · 1 ba · -- sqft,"$2,400/mo"
283,"229 W 3rd St # 2, Boston, MA","2 bds · 1.5 ba · 1,150 sqft","$3,400/mo"
284,"147 H St # 1, Boston, MA","2 bds · 1 ba · 2,000 sqft","$3,200/mo"
285,"592 East Broadway, Boston, MA","4 bds · 2 ba · 1,200 sqft","$5,200/mo"
286,"45 Middle St, Boston, MA","3 bds · 1 ba · 1,200 sqft","$2,900/mo"
287,"W 8th St, Boston, MA","4 bds · 2 ba · 9,999 sqft","$4,799/mo"
288,"W 8th St, Boston, MA","3 bds · 1 ba · 9,999 sqft","$3,600/mo"
289,"15 Preble St, Boston, MA",2 bds · 2 ba · 925 sqft,"$3,400/mo"
290,"423-435 E 8th St # 1203, Boston, MA",2 bds · 1 ba · 810 sqft,"$2,499/mo"
291,"Dorchester St, South Boston, MA",1 bd · 1 ba · -- sqft,"$1,975/mo"
